fen,actions,H,U,HU,result
2r2rk1/3p3p/p3p1p1/1p6/5p2/BPN1P3/P2P1PPP/R3K2R b KQ - 1 14,10520,,0.0031152169685810804,,1-0
2r2rk1/3p3p/p3p1p1/8/1p2Np2/BP2P3/P2P1PPP/R3K2R b KQ - 1 15,18320,,0.0026785959489643574,,1-0
5rk1/3p3p/p3pNp1/8/1p3p2/BP2P3/P1rP1PPP/R3K2R b KQ - 3 16,19795,,0.0034094881266355515,,1-0
5r2/3p1k1p/p3pNp1/8/1p3p2/BP2P3/P1rP1PPP/R4RK1 b - - 5 17,14680,,0.0020615567918866873,,1-0
5r2/3p1k1p/p3p3/3N2p1/1p3p2/BP2P3/P1rP1PPP/R4RK1 b - - 1 18,14035,,0.001813178532756865,,1-0
5r2/3p1k1p/p7/6p1/1p3p2/BP2P3/P1rP1PPP/2R2RK1 b - - 1 19,9240,1.4477124214172363,0.0016729169292375445,0.002421902618456373,1-0
5r2/3p1k1p/p7/6p1/1p6/BP2PpP1/P1rP1P1P/2R2RK1 b - - 0 20,19505,,0.0021078488789498806,,1-0
2r5/3p1k1p/p7/6p1/1p6/BP2PpP1/P2P1P1P/5RK1 b - - 0 21,18320,,0.003189649200066924,,1-0
8/3p1k1p/p7/6p1/1p6/BP2PpP1/P1rP1P1P/5R1K b - - 2 22,12120,,0.004914627876132727,,1-0
8/3p1k1p/p7/8/1p4p1/BP2PpPP/P1rP1P2/5R1K b - - 0 23,9565,,0.005003970116376877,,1-0
8/3p1k1p/p7/8/1p2P3/BP3pP1/P1rP1P2/5R1K b - - 0 24,17560,,0.005934973247349262,,1-0
8/3p1k2/p6p/4P3/1p6/BP3pP1/P1rP1P2/5R1K b - - 0 25,16915,,0.007624147925525904,,1-0
8/3p4/p3k2p/4P3/1p4P1/BP3p2/P1rP1P2/5R1K b - - 0 26,14035,,0.007880028337240219,,1-0
8/3p4/p6p/3kP3/1p4P1/BP3p2/P1rP1P2/6RK b - - 2 27,12760,,0.003396404441446066,,1-0
8/3p4/7p/p2kP1P1/1p6/BP3p2/P1rP1P2/6RK b - - 0 28,10200,,0.002439571777358651,,1-0
8/3p4/6Pp/3kP3/pp6/BP3p2/P1rP1P2/6RK b - - 0 29,15000,,0.005315801594406366,,1-0
8/3p2P1/8/3kP2p/pp6/BP3p2/P1rP1P2/6RK b - - 0 30,12440,,0.006989967543631792,,1-0
8/3p2P1/8/3kP1R1/pp5p/BP3p2/P1rP1P2/7K b - - 1 31,7645,,0.003356104949489236,,1-0
8/3p2P1/4P3/3k2R1/1p5p/5p2/P2P1P2/7K b - - 0 32,11160,,0.004080486483871937,,1-0
8/3p2P1/4P1R1/8/1p1k3p/5p2/P2P1P2/7K b - - 2 33,7960,,0.010970407165586948,,1-0
8/3pP1P1/6R1/8/3k3p/1p3p2/P2P1P2/7K b - - 0 34,5400,,0.009186767973005772,,1-0
4Q3/3p2P1/6R1/8/3k3p/5p2/Pp1P1P2/7K b - - 0 35,2841,,0.011373316869139671,,1-0
8/3p2P1/6R1/8/3k3p/5p2/P2P1P2/1q2Q2K b - - 1 36,540,1.9724392890930176,0.0031437177676707506,0.0062007924387735835,1-0
6Q1/3p4/8/8/3k3p/5p2/P2P1P2/4Q2K b - - 0 37,8600,,0.012456005439162254,,1-0
4Q1Q1/3p4/8/8/7p/3k1p2/P2P1P2/7K b - - 2 38,6035,,0.015307015739381313,,1-0
4Q1Q1/3p4/8/8/7p/3P1p2/P1k2P2/7K b - - 0 39,3200,,0.012684991583228111,,1-0
6Q1/3p4/8/8/7p/3P1p2/P2k1P2/4Q2K b - - 2 40,3515,,0.01555960439145565,,1-0
8/3p4/8/8/6Qp/3P1p2/P1k2P2/4Q2K b - - 4 41,9880,,0.00850400235503912,,1-0
8/3p4/8/8/5Q2/3P1p1p/P1k2P2/4Q2K b - - 1 42,7320,,0.008932395838201046,,1-0
8/3p4/8/8/3Q4/3P1p2/P1k2P1p/4Q2K b - - 1 43,16280,,0.009916518814861774,,1-0
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,16920,0.3737841248512268,0.002761837327852845,0.0010323309485729265,0-1
rnbqkbnr/ppppp1pp/5p2/8/8/2N2N2/PPPPPPPP/R1BQKB1R b KQkq - 1 2,19765,1.2841343879699707,0.0021215190645307302,0.002724315585497794,0-1
rnbqkb1r/ppppp1pp/5p1n/8/6P1/2N2N2/PPPPPP1P/R1BQKB1R b KQkq - 0 3,14955,,0.002397094154730439,,0-1
rnbqkb1r/ppppp1pp/5p2/8/8/2N1P3/PPPP1P1P/R1BQKB1R b KQkq - 0 4,15960,,0.0025733313523232937,,0-1
rnbqkb1r/pp1pp1pp/2p2p2/7Q/8/2N1P3/PPPP1P1P/R1B1KB1R b KQkq - 1 5,17240,,0.006341380998492241,,0-1
rnbqkb1r/pp1pp2p/2p2pp1/8/8/2N1P2Q/PPPP1P1P/R1B1KB1R b KQkq - 1 6,16600,,0.002407793188467622,,0-1
rnbqkb1r/pp1p3p/2p1ppp1/8/8/2N1P2Q/PPPP1P1P/R1B1KBR1 b Qkq - 1 7,14360,,0.00357609405182302,,0-1
rnbqkb1r/pp1p3p/2p1p1p1/5p2/3P4/2N1P2Q/PPP2P1P/R1B1KBR1 b Qkq - 0 8,18740,,0.003987569361925125,,0-1
rnb1kb1r/pp1p3p/2p1p1p1/5p2/3P3q/2N1P1RQ/PPP2P1P/R1B1KB2 b Qkq - 2 9,16240,1.5415475368499756,0.004989870358258486,0.007692122359974074,0-1
rnb1kb1r/pp5p/2p1p1p1/3p1p2/3PP2q/2N3RQ/PPP2P1P/R1B1KB2 b Qkq - 0 10,11800,1.4880142211914062,0.0031211748719215393,0.0046443525962445165,0-1
rnb1kb1r/pp5p/2p1p1p1/3p4/3PPpQq/2N3R1/PPP2P1P/R1B1KB2 b Qkq - 1 11,9915,1.3596000671386719,0.0038574833888560534,0.005244634674475002,0-1
rnb1kb1r/pp5p/2p1p1p1/1N1p4/3PPp2/8/PPP2P1P/R1B1KB2 b Qkq - 1 12,13395,,0.0020157911349087954,,0-1
rnb1kb1r/pp5p/4p1p1/1B1p4/3PPp2/8/PPP2P1P/R1B1K3 b Qkq - 1 13,18165,,0.003273218171671033,,0-1
r1b1kb1r/pp5p/4p1p1/1B6/3P1p2/8/PPP2P1P/R1B1K3 b Qkq - 0 14,19165,,0.0030180513858795166,,0-1
r1b1Bb1r/pp3k1p/4p1p1/8/3P1p2/8/PPP2P1P/R1B1K3 b Q - 2 15,16955,,0.009026670828461647,,0-1
r1b1Bb1r/pp2k2p/4p1p1/3P4/5p2/8/PPP2P1P/R1B1K3 b Q - 0 16,14040,,0.005770493298768997,,0-1
r1b1Bb1r/pp2k2p/3P2p1/4p3/5p2/8/PPP2P1P/R1B1K3 b Q - 0 17,16670,,0.01304627489298582,,0-1
r1bkBb1r/pp5p/3P2p1/4p3/5p2/4B3/PPP2P1P/R3K3 b Q - 2 18,9235,,0.004842343740165234,,0-1
r1bk1b1r/pp1B3p/3P2p1/4p3/8/8/PPP2P1P/R3K3 b Q - 1 19,19430,,0.007083707023411989,,0-1
r1bk3r/pp5p/6p1/4p3/8/8/PPP2P1P/2KR4 b - - 1 20,18835,,0.00359615171328187,,0-1
r1b4r/ppkR3p/6p1/4p3/8/8/PPP2P1P/2K5 b - - 3 21,15960,,0.00502983620390296,,0-1
r1b4r/pp5p/2kR2p1/4p3/8/8/PPP2P1P/2K5 b - - 5 22,13395,,0.0028932071290910244,,0-1
r1b4r/pp5p/3R2p1/1k2p3/2P5/8/PP3P1P/2K5 b - - 0 23,10555,,0.0023893823381513357,,0-1
r1b4r/pp1R3p/6p1/k3p3/2P5/8/PP3P1P/2K5 b - - 2 24,18525,,0.004097379744052887,,0-1
r6r/pp5p/6p1/k3p3/1PP5/8/P4P1P/2K5 b - - 0 25,10280,,0.004750617314130068,,0-1
r6r/pp5p/1k4p1/2P1p3/1P6/8/P4P1P/2K5 b - - 0 26,13080,,0.003821889404207468,,0-1
r6r/pp5p/6p1/1kP1p3/PP6/8/5P1P/2K5 b - - 0 27,10525,,0.0033718303311616182,,0-1
r6r/pp5p/2P3p1/4p3/PPk5/8/5P1P/2K5 b - - 0 28,15645,1.378542184829712,0.004153796471655369,0.005726183663373741,0-1
r6r/p6p/6p1/1P2p3/P1k5/8/5P1P/2K5 b - - 0 29,11480,2.3477063179016113,0.00683918222784996,0.01605639132560377,0-1
r6r/p6p/1P4p1/8/P1k1p3/8/5P1P/2K5 b - - 0 30,15325,1.1388548612594604,0.007978050969541073,0.009085842130037602,0-1
r6r/7p/6p1/P7/2k1p3/8/5P1P/2K5 b - - 0 31,8920,2.321638345718384,0.007730168290436268,0.017946655121933164,0-1
r6r/7p/6p1/P7/2k5/8/7P/2K5 b - - 0 32,20140,2.508833169937134,0.005976374261081219,0.01499372598215909,0-1
r2r4/7p/P5p1/8/2k5/8/7P/2K5 b - - 0 33,8285,2.2597861289978027,0.006878337357193232,0.01554357135035267,0-1
r2r4/P6p/6p1/8/8/3k4/7P/2K5 b - - 0 34,6040,,0.00559577951207757,,0-1
r2r4/P6p/6p1/8/8/8/3k3P/3K4 b - - 2 35,14680,2.0682950019836426,0.003440815256908536,0.007116620998612988,0-1
r2r4/P6p/8/6p1/8/7P/3k4/3K4 b - - 0 36,12120,2.081214666366577,0.002845578594133258,0.005922259904408922,0-1
r2r4/P6p/8/8/8/8/3k4/3K4 b - - 0 37,17520,1.8760312795639038,0.002245575888082385,0.0042127706066770465,0-1
r2r4/P7/8/7p/8/8/3kK3/8 b - - 1 38,12440,1.6124181747436523,0.003968543838709593,0.006398952212802289,0-1
r2r4/P7/8/8/7p/8/3k4/5K2 b - - 1 39,9880,0.7289230227470398,0.004543424118310213,0.0033118064419404847,0-1
r2r4/P7/8/8/8/7p/3k4/6K1 b - - 1 40,7320,0.9459872841835022,0.005677339155226946,0.005370690648841797,0-1
r2r4/P7/8/8/8/8/3k3p/7K b - - 1 41,18760,2.7057104110717773,0.004234120715409517,0.011456304501418213,0-1
r7/P7/8/3r4/8/8/3k2Kp/8 b - - 3 42,3520,2.1895837783813477,0.003751667682081461,0.008214590698563118,0-1
r7/P7/8/3r4/8/6K1/4k2p/8 b - - 5 43,4761,1.3204927444458008,0.0051391758024692535,0.006786244359592075,0-1
r7/P7/8/3r4/5K2/8/4k3/7q b - - 1 44,3875,1.6924654245376587,0.008287906646728516,0.01402699544138386,0-1
r7/P7/8/3r4/4K3/4k3/8/7q b - - 3 45,2305,1.702495813369751,0.00534456130117178,0.009099093239542944,0-1
r7/P7/8/3r4/3K4/4kq2/8/8 b - - 5 46,6440,2.194828987121582,0.0028274175710976124,0.006205698043741936,0-1
r7/P7/8/3r4/4Kk2/5q2/8/8 b - - 7 47,9315,2.1805336475372314,0.0018250562716275454,0.003979596608932712,0-1
r7/P7/8/3r1k2/5K2/5q2/8/8 b - - 9 48,11200,1.2146475315093994,0.0016014858847483993,0.0019452408766567897,0-1
r7/P7/8/4rkK1/8/5q2/8/8 b - - 11 49,11480,1.6118929386138916,0.0015811908524483442,0.002548710369662366,0-1
r7/P7/6K1/5k2/4r3/5q2/8/8 b - - 13 50,11870,2.3089020252227783,0.0012584965443238616,0.002905745219925232,0-1
r7/P5K1/4k3/8/4r3/5q2/8/8 b - - 15 51,14035,2.880906105041504,0.002293345984071493,0.00660691444648398,0-1
r7/P6K/8/3k4/4r3/5q2/8/8 b - - 17 52,6760,2.897958278656006,0.0017828838899731636,0.005166723128830153,0-1
r7/P7/7K/3k4/4r1q1/8/8/8 b - - 19 53,9675,1.5780317783355713,0.0018085527699440718,0.002853953743768567,0-1
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,16920,0.3737841248512268,0.002761837327852845,0.0010323309485729265,1-0
rnbqkbnr/ppppp1pp/5p2/8/8/4PN2/PPPP1PPP/RNBQKB1R b KQkq - 0 2,16240,0.7077525854110718,0.004618755541741848,0.0032689361760495084,1-0
rnbqkbnr/ppp1p1pp/5p2/3p2N1/8/4P3/PPPP1PPP/RNBQKB1R b KQkq - 1 3,14365,0.20741775631904602,0.003283308818936348,0.0006810165485263142,1-0
rnbqkbnr/ppp1p1pp/8/3p3Q/8/4P3/PPPP1PPP/RNB1KB1R b KQkq - 1 4,17240,,0.0049118222668766975,,1-0
rnbqkbnr/ppp1p2p/6p1/3pQ3/8/4P3/PPPP1PPP/RNB1KB1R b KQkq - 1 5,18490,,0.005468833260238171,,1-0
r3kbnr/pp2p2p/4b1p1/3p4/8/4P3/PPPP1PPP/RNB1KB1R b KQkq - 0 6,15600,,0.005620093550533056,,1-0
r3kbnr/p3p2p/4b1p1/1p1p4/8/2N1P3/PPPP1PPP/R1B1KB1R b KQkq - 1 7,19755,,0.0064885299652814865,,1-0
r3kb1r/p3p2p/4bnp1/1p1p4/8/1PN1P3/P1PP1PPP/R1B1KB1R b KQkq - 0 8,14045,,0.006633238401263952,,1-0
r3kb1r/p3p2p/5np1/1p1p1b2/4N3/1P2P3/P1PP1PPP/R1B1KB1R b KQkq - 2 9,11805,,0.009074665606021881,,1-0
r3kb1r/p3p2p/5np1/1p1p4/4N1b1/1P2PP2/P1PP2PP/R1B1KB1R b KQkq - 0 10,9555,,0.006226065568625927,,1-0
r3kb1r/p3p2p/5np1/1p1p4/8/1P2P3/P1PPB1PP/R1B1K2R b KQkq - 1 11,16600,,0.008254149928689003,,1-0
r3kb1r/p6p/4pnp1/1p1p4/8/1P2P3/P1PPB1PP/R1B2RK1 b kq - 1 12,19430,,0.008941673673689365,,1-0
r3k2r/p6p/3bpnp1/1p1p4/8/1P2P1P1/P1PPB2P/R1B2RK1 b kq - 0 13,19190,0.8762422204017639,0.008998510427772999,0.007884874757540239,1-0
2kr3r/p6p/3bpnp1/1p1p4/8/BP2P1P1/P1PPB2P/R4RK1 b - - 2 14,20150,2.224663019180298,0.005568858701735735,0.012388834012791894,1-0
2kr1r2/p6p/3bpnp1/1p1p4/4P3/BP4P1/P1PPB2P/R4RK1 b - - 0 15,10520,2.063009262084961,0.006171767599880695,0.012732413721989744,1-0
2kr1r2/p6p/3bpnp1/1B1p4/1p2P3/BP4P1/P1PP3P/R4RK1 b - - 1 16,14325,,0.005147278308868408,,1-0
2kr1r2/p4R1p/3bp1p1/1B1p4/1p2P1n1/BP4P1/P1PP3P/R5K1 b - - 3 17,19480,,0.0066377026960253716,,1-0
2kr4/p6p/3bp1p1/1B1p4/1p2P1n1/BP4PP/P1PP4/R5K1 b - - 0 18,9515,,0.00462682917714119,,1-0
2kr4/p6p/3bp1p1/1B1pP3/1p6/BP4PP/P1PP1n2/R5K1 b - - 0 19,14680,,0.003918477799743414,,1-0
2kr4/p6p/3bp3/1B1pP1p1/1p6/BP4PP/P1PP1n2/5RK1 b - - 1 20,18885,,0.0038946098648011684,,1-0
2k2r2/p6p/2Bbp3/3pP1p1/1p6/BP4PP/P1PP1n2/5RK1 b - - 3 21,11160,,0.004109459929168224,,1-0
2k1Br2/p6p/3bp3/4P1p1/1p1p4/BP4PP/P1PP1n2/5RK1 b - - 1 22,17520,,0.0031798372510820627,,1-0
2k2r2/p4B2/3bp3/4P1pp/1p1p4/BP4PP/P1PP1n2/5RK1 b - - 1 23,13715,2.156724691390991,0.003295868868008256,0.007108281767220281,1-0
2k2r2/p4B2/4p3/2b1P1pp/1p1p4/1P4PP/PBPP1n2/5RK1 b - - 3 24,18560,,0.00412791408598423,,1-0
3k1r2/p4B2/4p3/4P1pp/1p6/1P4PP/P1PP1n2/5RK1 b - - 0 25,15280,,0.0038395016454160213,,1-0
3k1r2/5B2/4p3/p3P1pp/1p1P4/1P4PP/P1P2n2/5RK1 b - - 0 26,12120,,0.0044136084616184235,,1-0
3k1r2/5B2/4p3/p3P2p/1p1P2pP/1P4P1/P1P2n2/5RK1 b - - 0 27,18835,,0.004344350192695856,,1-0
5r2/2k2B2/4p3/p3P2p/1p1P2pP/PP4P1/2P2n2/5RK1 b - - 0 28,7955,,0.006658550817519426,,1-0
5r2/2k2B2/4p3/p3P2p/2PP2pP/1P4P1/5n2/5RK1 b - - 0 29,10200,,0.004436244256794453,,1-0
5r2/2k2B2/4p3/4P2p/2PP2pP/6P1/5n2/5RK1 b - - 0 30,19500,,0.004835186991840601,,1-0
1r6/2k2B2/4p3/4P2p/2PP2pP/6P1/5n2/1R4K1 b - - 2 31,18000,,0.005020604934543371,,1-0
8/2k2B2/4p3/4P2p/2PP2pP/6P1/5n2/6K1 b - - 0 32,4185,,0.006261092144995928,,1-0
8/2k2B2/4p3/3PP2p/2P3pP/3n2P1/8/6K1 b - - 0 33,15955,,0.0035188975743949413,,1-0
8/5B2/1k1Pp3/4P2p/2P3pP/3n2P1/8/6K1 b - - 0 34,6150,,0.0038879960775375366,,1-0
8/3P1B2/1k2p3/2n1P2p/2P3pP/6P1/8/6K1 b - - 0 35,10960,,0.0022427078802138567,,1-0
8/5B2/1k2p3/2P1P2p/6pP/6P1/8/6K1 b - - 0 36,13080,,0.008333675563335419,,1-0
8/5B2/2P1p3/1k2P2p/6pP/6P1/8/6K1 b - - 0 37,10520,,0.005317906849086285,,1-0
8/2P2B2/4p3/4P2p/1k4pP/6P1/8/6K1 b - - 0 38,8040,,0.010317168198525906,,1-0
2Q5/5B2/4p3/2k1P2p/6pP/6P1/8/6K1 b - - 0 39,10845,,0.012912279926240444,,1-0
8/5B2/4p3/2Q1P2p/3k2pP/6P1/8/6K1 b - - 2 40,8640,,0.010105481371283531,,1-0
8/5B2/4p3/3QP2p/4k1pP/6P1/8/6K1 b - - 4 41,8920,,0.010868092998862267,,1-0
8/5B2/3Qp3/4P2p/6pP/4k1P1/8/6K1 b - - 6 42,6365,,0.012212828733026981,,1-0
6B1/8/3Qp3/4P2p/6pP/6P1/5k2/6K1 b - - 8 43,4120,,0.011442420072853565,,1-0
6B1/3Q4/4p3/4P2p/6pP/6P1/8/5kK1 b - - 10 44,1640,,0.010129187256097794,,1-0
6B1/3Q4/4p3/4P2p/6pP/6P1/6k1/5K2 b - - 12 45,4475,,0.006466505117714405,,1-0
6B1/3Q4/4p3/4P2p/6pP/6P1/4Kk2/8 b - - 14 46,4120,,0.006541431415826082,,1-0
6B1/3Q4/4p3/4P2p/6pP/6P1/5K2/5k2 b - - 16 47,1640,,0.006727964151650667,,1-0
6B1/3Q4/4p3/4P2p/6pP/4K1P1/6k1/8 b - - 18 48,4475,,0.005149764008820057,,1-0
6B1/8/2Q1p3/4P2p/6pP/4K1P1/5k2/8 b - - 20 49,4155,,0.006413939408957958,,1-0
6B1/8/4p3/4P2p/6pP/4K1P1/2Q1k3/8 b - - 22 50,3880,,0.0025241791736334562,,1-0
6B1/8/4p3/4P2p/3K2pP/5kP1/2Q5/8 b - - 24 51,6715,,0.0023196227848529816,,1-0
6B1/8/4p3/4P2p/3K2pP/4k1P1/3Q4/8 b - - 26 52,6395,,0.003803264582529664,,1-0
6B1/8/4p3/2K1P2p/6pP/3k2P1/3Q4/8 b - - 28 53,6110,,0.0033849377650767565,,1-0
6B1/8/4p3/2K1P2p/2k3pP/6P1/5Q2/8 b - - 30 54,8360,1.2043733596801758,0.0026434732135385275,0.003183728715413947,1-0
6B1/8/3Kp3/3kP2p/6pP/6P1/5Q2/8 b - - 32 55,11165,1.2406505346298218,0.0066725267097353935,0.008278273829764982,1-0
6B1/8/3Kp3/4P2p/3Qk1pP/6P1/8/8 b - - 34 56,9000,1.0572412014007568,0.0069505600258708,0.00734841843215972,1-0
6B1/4K3/4p3/4Pk1p/3Q2pP/6P1/8/8 b - - 36 57,11880,0.5672603845596313,0.006633882876485586,0.003763138951638767,1-0
8/4K2B/4p1k1/4P2p/3Q2pP/6P1/8/8 b - - 38 58,14755,1.3774917125701904,0.003850514767691493,0.005304052181624164,1-0
5K2/6kB/4p3/4P2p/3Q2pP/6P1/8/8 b - - 40 59,17245,0.7856154441833496,0.006425961852073669,0.005048334874722116,1-0
5K2/8/4p1Bk/4P2p/3Q2pP/6P1/8/8 b - - 42 60,15070,-0.0,0.00962311401963234,-0.0,1-0
5K2/6k1/4p1B1/4P2p/Q5pP/6P1/8/8 b - - 44 61,17320,1.31959867477417,0.004721320234239101,0.006230247924286392,1-0
5K1k/8/2Q1p1B1/4P2p/6pP/6P1/8/8 b - - 46 62,20115,0.12076003104448318,0.00938577763736248,0.0011334267988645091,1-0
5K2/6k1/4p1B1/4P2p/Q5pP/6P1/8/8 b - - 48 63,17320,1.3202027082443237,0.004572708159685135,0.006036901696427233,1-0
4QK1k/8/4p1B1/4P2p/6pP/6P1/8/8 b - - 50 64,20115,0.0025655869394540787,0.0061367712914943695,1.5744420275874693e-05,1-0
4Q1K1/6k1/4p1B1/4P2p/6pP/6P1/8/8 b - - 52 65,17280,1.1312638521194458,0.006624867673963308,0.007494473324629325,1-0
4Q2K/7k/4p1B1/4P2p/6pP/6P1/8/8 b - - 54 66,17595,0.47077372670173645,0.009205360896885395,0.0043336420550611765,1-0
5Q1K/6k1/4p1B1/4P2p/6pP/6P1/8/8 b - - 56 67,17315,0.5780945420265198,0.005444624461233616,0.003147507684423234,1-0
6kK/4Q3/4p1B1/4P2p/6pP/6P1/8/8 b - - 58 68,19800,0.38786566257476807,0.015332705341279507,0.005947029916259061,1-0
5Q1K/6k1/4p1B1/4P2p/6pP/6P1/8/8 b - - 60 69,17315,0.560417890548706,0.005613323301076889,0.0031458068033574094,1-0
6kK/4Q3/4p1B1/4P2p/6pP/6P1/8/8 b - - 62 70,19800,0.406524658203125,0.014951291494071484,0.0060780686643227,1-0
5Q1K/6k1/4p1B1/4P2p/6pP/6P1/8/8 b - - 64 71,17315,0.537796139717102,0.005684537813067436,0.0030571224919435647,1-0
5QkK/7B/4p3/4P2p/6pP/6P1/8/8 b - - 66 72,19800,-0.0,0.015166576951742172,-0.0,1-0
5Q1K/6k1/4p3/4P2p/6pP/6P1/2B5/8 b - - 68 73,17280,0.39488112926483154,0.005450664088129997,0.0021523643903640366,1-0
7K/7k/4p2Q/4P2p/6pP/6P1/2B5/8 b - - 70 74,17595,0.17352069914340973,0.006796939764171839,0.00117940973991474,1-0
7K/6k1/4p1Q1/4P2p/6pP/6P1/2B5/8 b - - 72 75,17310,0.6300246715545654,0.008724736981093884,0.005496799550913645,1-0
5k1K/8/4p1Q1/4P2p/6pP/6P1/8/3B4 b - - 74 76,19475,1.0885564088821411,0.008016723208129406,0.008726655426443464,1-0
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,16920,0.3737841248512268,0.002761837327852845,0.0010323309485729265,1-0
rnbqkbnr/ppppp1pp/5p2/8/8/4PN2/PPPP1PPP/RNBQKB1R b KQkq - 0 2,16600,0.7077525854110718,0.004618755541741848,0.0032689361760495084,1-0
rnbqkbnr/pppp2pp/4pp2/8/8/3BPN2/PPPP1PPP/RNBQK2R b KQkq - 1 3,14360,,0.002961799269542098,,1-0
rnbqkbnr/pppp2pp/4p3/4Np2/8/3BP3/PPPP1PPP/RNBQK2R b KQkq - 1 4,16240,,0.0025655976496636868,,1-0
rnbqkbnr/pppN2pp/4p3/3p1p2/8/3BP3/PPPP1PPP/RNBQK2R b KQkq - 1 5,19340,,0.005280536599457264,,1-0
rnbqk1nr/pppN2pp/4p3/3p1p2/1b6/2PBP3/PP1P1PPP/RNBQK2R b KQkq - 0 6,19755,,0.0032439606729894876,,1-0
rnbqk2r/pppN2pp/4pn2/3p1p1Q/1b6/2PBP3/PP1P1PPP/RNB1K2R b KQkq - 2 7,17240,,0.0034535236191004515,,1-0
rnbqk2r/pppN3p/4pnpQ/3p1p2/1b6/2PBP3/PP1P1PPP/RNB1K2R b KQkq - 1 8,18165,,0.003248410765081644,,1-0
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,16920,0.3737841248512268,0.002761837327852845,0.0010323309485729265,0-1
rnbqkbnr/ppppp1pp/5p2/8/8/4PN2/PPPP1PPP/RNBQKB1R b KQkq - 0 2,16600,0.7077525854110718,0.004618755541741848,0.0032689361760495084,0-1
rnbqkbnr/pppp2pp/4pp2/8/3N4/4P3/PPPP1PPP/RNBQKB1R b KQkq - 1 3,14360,,0.0017819821368902922,,0-1
rnbqkbnr/pppp2pp/4p3/5p1Q/3N4/4P3/PPPP1PPP/RNB1KB1R b KQkq - 1 4,17240,,0.004330927971750498,,0-1
rnbqkbnr/pppp3p/4p1p1/1N3p1Q/8/4P3/PPPP1PPP/RNB1KB1R b KQkq - 1 5,18740,,0.004599001258611679,,0-1
rnb1kbnr/pppp3p/4p1p1/1N3p2/8/4P3/PPPP1PPP/RNB1KB1R b KQkq - 0 6,19755,,0.005316333379596472,,0-1
rnb1kb1r/pppp3p/4pnp1/1N3p2/8/4PP2/PPPP2PP/RNB1KB1R b KQkq - 0 7,19340,,0.0037310246843844652,,0-1
rnb1k2r/pppp3p/4pnp1/1N3p2/1b6/2P1PP2/PP1P2PP/RNB1KB1R b KQkq - 0 8,14315,,0.003958125598728657,,0-1
rnb1k2r/pppp3p/4p1p1/1N3p2/1b6/2P1P3/PP1P2PP/RNB1KB1R b KQkq - 0 9,11800,,0.004772568587213755,,0-1
2b1k2r/1ppp3p/4p1p1/8/1b3p2/2P1P3/PP1P2PP/RNB1KB1R b KQk - 0 10,9240,,0.004192990250885487,,0-1
2b1k2r/1ppp3p/4p1p1/8/1b6/2P1PpP1/PP1P3P/RNB1KB1R b KQk - 0 11,6680,,0.004190738312900066,,0-1
2b1k2r/1ppp3p/4p1p1/8/1b6/2P1P1P1/PP1P1p1P/RNBK1B1R b k - 1 12,16240,,0.011797137558460236,,0-1
2b1k2r/1pp4p/4p1p1/3p4/1b6/2PPP1P1/PP3p1P/RNBK1B1R b k - 0 13,19205,,0.009047260507941246,,0-1
2b2rk1/1pp4p/4p1p1/3p4/1b6/N1PPP1P1/PP3p1P/R1BK1B1R b - - 2 14,14040,,0.009295440278947353,,0-1
2b2rk1/1pp4p/6p1/1N1pp3/1b6/2PPP1P1/PP3p1P/R1BK1B1R b - - 1 15,18420,,0.008243221789598465,,0-1
5rk1/1pp4p/6p1/1N1pp3/1b4b1/2PPP1P1/PPK2p1P/R1B2B1R b - - 3 16,9465,0.7789087891578674,0.006887160707265139,0.005364470007231531,0-1
5rk1/1pp4p/6p1/1N1pp3/1b6/2PPP1P1/PP3p1P/RKBb1B1R b - - 5 17,990,1.5872291326522827,0.013419792987406254,0.021300286383774014,0-1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1990,0.64356529712677,0.0051318877376616,0.0033027048567094153,1-0
rnbqkbnr/ppppp1pp/5p2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,3875,1.3315502405166626,0.005720803048461676,0.007617536675127601,1-0
rnbqkbnr/ppp1p1pp/5p2/3p4/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,6800,0.5295997858047485,0.005824565421789885,0.0030846885997856677,1-0
rnbqkbnr/ppp1p1pp/8/3p4/8/4P3/PPPP1PPP/RNBQKB1R w KQkq - 0 4,1135,,0.0065921894274652,,1-0
rnbqkbnr/ppp1p2p/6p1/3p3Q/8/4P3/PPPP1PPP/RNB1KB1R w KQkq - 0 5,12465,0.0032633226364851,0.005970796104520559,1.9484634085718995e-05,1-0
rn1qkbnr/ppp1p2p/4b1p1/3pQ3/8/4P3/PPPP1PPP/RNB1KB1R w KQkq - 2 6,11585,,0.006276265252381563,,1-0
r3kbnr/p3p2p/4b1p1/1p1p4/8/4P3/PPPP1PPP/RNB1KB1R w KQkq - 0 7,400,,0.009323316626250744,,1-0
